path,new_path,ordonnance_de_renvoi,instance,year,month,id,majoration,type_recours,test_sentence_1,sentence_1,test_sentence_2,sentence_2,personne_1,match_1,personne_2,match_2,personne_synthetic,décision,code_juridiction,nom_juridiction
../data/raw/DTA/2022/11/TA95/DTA_1908529_20221125.xml,../data/process/DTA/2022/11/DTA_1908529_20221125.xml,False,TA,2022,11,1908529,40%,Plein contentieux,True,"Vu la procédure suivante :Par une requête et un mémoire enregistrés les 8 juillet 2019 et 15 janvier 2020, la société par actions simplifiée unipersonnelle (SASU) Management et Finances, représentée par Me Gryner, avocat, doit être regardée comme demandant au tribunal :",True," La société par actions simplifiée unipersonnelle (SASU) Management et Finances, qui exerce une activité de conseil pour les affaires et autres conseils de gestion, a fait l'objet d'une vérification de comptabilité à l'issue de laquelle l'administration fiscale lui a notifié, par une proposition de rectification en date du 17 avril 2014, selon la procédure contradictoire, des rappels de taxe sur la valeur ajoutée pour la période du 1er janvier 2011 au 31 octobre 2013, des cotisations supplémentaires d'impôt sur les sociétés au titre des années 2011 et 2012 et des rappels de taxe sur les véhicules de société pour la période du 1er janvier 2011 au 31 décembre 2012, assortis des pénalités correspondantes. La réclamation préalable de la requérante, en date du 4 décembre 2015, a fait l'objet d'une décision de rejet du directeur départemental des finances publiques des Hauts-de-Seine en date du 12 juin 2019.",P.M.,société,P.M.,société,P.M.,Non-lieu,95,Tribunal Administratif de Cergy-Pontoise
../data/raw/DTA/2022/11/TA95/DTA_2002294_20221128.xml,../data/process/DTA/2022/11/DTA_2002294_20221128.xml,False,TA,2022,11,2002294,40%,Plein contentieux,True,"Vu la procédure suivante :Par une requête, enregistrée le 23 février 2020, la société par actions simplifiée (SAS) Very Important Personality Sécurité, représentée par Me Faure, demande au tribunal de prononcer la décharge de la majoration pour manquement délibéré, appliquée aux rappels de taxe sur la valeur ajoutée qui lui ont été réclamés pour la période du 1er janvier 2016 au 31 décembre 2017.",True," La société par actions simplifiée (SAS) Very Important Personality (VIP) Sécurité, qui exerce depuis le 4 octobre 1994 son activité dans le domaine de la sécurité privée, a fait l'objet d'une vérification de comptabilité portant sur la taxe sur la valeur ajoutée au titre de la période du 1er janvier 2015 au 31 juillet 2018. Par une proposition de rectification du 6 décembre 2018, l'administration fiscale lui a notifié des rectifications en matière de taxe sur la valeur ajoutée collectée omise au titre des périodes du 1er janvier au 31 décembre 2016, du 1er janvier au 31 décembre 2017 et du 1er janvier au 31 juillet 2018, ainsi que des rectifications en matière de taxe sur la valeur ajoutée déductible au titre de la période du 1er janvier 2015 au 31 décembre 2017.",P.M.,société,P.M.,société,P.M.,Rejet,95,Tribunal Administratif de Cergy-Pontoise
../data/raw/DTA/2022/11/TA95/DTA_2002229_20221128.xml,../data/process/DTA/2022/11/DTA_2002229_20221128.xml,False,TA,2022,11,2002229,40%,Plein contentieux,True,"Vu la procédure suivante :Par une requête enregistrée le 21 février 2020, M. A C, représenté par Me Gardet, demande au tribunal :",True, M. A C a fait l'objet d'un examen contradictoire de sa situation fiscale personnelle au titre des années 2010 et 2011.,P.P.,M. A,P.P.,M. A,P.P.,Non-lieu,95,Tribunal Administratif de Cergy-Pontoise
../data/raw/DTA/2022/11/TA95/DTA_1915959_20221125.xml,../data/process/DTA/2022/11/DTA_1915959_20221125.xml,False,TA,2022,11,1915959,40%,Plein contentieux,True,"Vu la procédure suivante :Par une requête enregistrée le 19 décembre 2019, la SELARL DE KEATING, venant aux droits de la SARL ELYTIS, en qualité de liquidateur judiciaire, représentée par Me Marguet-Le Brizault, avocate, demande au Tribunal :",True," La SARL ELYTIS, qui exerce une activité dans le domaine de la sécurité privée, a fait l'objet d'une vérification de comptabilité portant sur la période comprise entre le 1er janvier 2014 et le 31 décembre 2016. Par des propositions de rectification des 14 décembre 2017 et 27 mars 2018, l'administration fiscale lui a notifié, notamment, des rehaussements en matière de contribution sur les activités de sécurité privée, de taxe d'apprentissage et de participation des employeurs au développement de la formation professionnelle continue, au titre des année 2014 à 2016.",P.M.,SA,P.M.,SA,P.M.,Satisfaction partielle,95,Tribunal Administratif de Cergy-Pontoise
../data/raw/DTA/2022/11/TA95/DTA_1907465_20221115.xml,../data/process/DTA/2022/11/DTA_1907465_20221115.xml,False,TA,2022,11,1907465,40%,Plein contentieux,True,"Vu la procédure suivante :Par une requête, des mémoires et un mémoire récapitulatif enregistrés les 14 juin 2019, 17 juillet 2020, 4 mars et 14 avril 2022, M. A B et Mme C B, représentés par Me Tachnoff-Tzarowsky, avocate, demandent au Tribunal de prononcer la décharge des cotisations supplémentaires d'impôt sur le revenu et de contributions sociales auxquelles ils ont été assujettis au titre de l'année 2013 et des pénalités correspondantes.",True," M. B, gérant et associé à hauteur de 95 % des parts sociales de la société Alba international déménagement, et Mme B, détentrice des autres parts sociales, ont fait l'objet d'un examen contradictoire de situation fiscale personnelle au titre des années 2012 et 2013.",P.P.,M. A,P.M.,société,P.M.,Rejet,95,Tribunal Administratif de Cergy-Pontoise
../data/raw/DTA/2022/11/TA95/DTA_1910594_20221125.xml,../data/process/DTA/2022/11/DTA_1910594_20221125.xml,False,TA,2022,11,1910594,40%,Plein contentieux,True,"Vu la procédure suivante :Par une requête enregistrée le 22 août 2019, la SA COSMA PARFUMERIE, représentée par Me Dhalluin, avocat, demande au Tribunal :",True," La SA COSMA PARFUMERIE, qui exerce une activité de "" commerce de détail de parfumerie et de produits de beauté en magasin spécialisé "", a fait l'objet d'une vérification de comptabilité pour la période du 1er janvier 2014 au 31 décembre 2015. À l'issue de ce contrôle, l'administration a notifié à la SA COSMA PARFUMERIE, par une proposition de rectification du 23 juin 2017, selon la procédure contradictoire, des rappels de taxe sur la valeur ajoutée.",P.M.,SA,P.M.,SA,P.M.,Rejet,95,Tribunal Administratif de Cergy-Pontoise
../data/raw/DTA/2022/11/TA95/DTA_1911588_20221115.xml,../data/process/DTA/2022/11/DTA_1911588_20221115.xml,False,TA,2022,11,1911588,40%,Plein contentieux,True,"Vu la procédure suivante :Par une requête, un mémoire et un mémoire récapitulatif enregistrés les 17 septembre 2019, 23 novembre 2020 et 7 juillet 2021, la société NANDINA, représentée par Me Fleurance, avocat, demande au Tribunal :",True," La société NANDINA, qui exerce une activité de gestion de fonds de placement, est détenue à 100 % par M. C.",P.M.,société,P.M.,société,P.M.,Satisfaction partielle,95,Tribunal Administratif de Cergy-Pontoise
../data/raw/DTA/2022/11/TA34/DTA_2120042_20221107.xml,../data/process/DTA/2022/11/DTA_2120042_20221107.xml,False,TA,2022,11,2120042,80%,Plein contentieux,True,"Vu la procédure suivante :Par une ordonnance n°462171 du 4 avril 2022, le président de la section du contentieux du Conseil d'Etat a transmis au tribunal administratif de Montpellier, en application de l'article R. 351-8 du code de justice administrative, la requête, enregistrée au greffe du tribunal administratif de Toulouse, présentée par Mme C B.Par une requête et un mémoire, enregistrés les 5 janvier 2021 et 7 septembre 2021, Mme C B, représentée par Me Gasquet, demande au tribunal :",True," Mme B a fait l'objet d'un examen contradictoire de sa situation fiscale personnelle portant sur les années 2014 à 2016, à l'issue duquel l'administration fiscale a considéré qu'elle exerçait une activité de voyance de manière occulte. Cette activité a fait l'objet d'une vérification de comptabilité, conduite en 2019, portant sur les années 2009 à 2013, à l'issue de laquelle des cotisations supplémentaires d'impôt sur le revenu ont été mis à sa charge au titre des années 2012 et 2013.",P.P.,Mme C,P.P.,Mme B,P.P.,Satisfaction totale,34,Tribunal Administratif de Montpellier
../data/raw/DTA/2022/11/TA34/DTA_2023949_20221121.xml,../data/process/DTA/2022/11/DTA_2023949_20221121.xml,False,TA,2022,11,2023949,40%,Plein contentieux,True,"Vu la procédure suivante :Par une ordonnance n°462171 du 4 avril 2022, le président de la section du contentieux du Conseil d'Etat a transmis au tribunal administratif de Montpellier, en application de l'article R. 351-8 du code de justice administrative, la requête, enregistrée au greffe du tribunal administratif de Toulouse, présentée par M. A.Par une requête, enregistrée le 7 août 2020, M. B A, représenté par Me Bourdais et Me Petit, demande au tribunal :",True,error,P.P.,M. A,error,error,P.P.,Rejet,34,Tribunal Administratif de Montpellier
../data/raw/DTA/2022/11/TA34/DTA_2003986_20221107.xml,../data/process/DTA/2022/11/DTA_2003986_20221107.xml,False,TA,2022,11,2003986,40%,Plein contentieux,True,"Vu la procédure suivante :Par une requête, enregistrée le 8 septembre 2020, la SARL Sicilia Beach, représentée par          Me Serpentier, doit être regardée comme demandant au tribunal :",True,"  La SARL Sicilia Beach, exerçant une activité de restauration italienne-pizzeria, a fait l'objet d'une vérification de comptabilité portant sur la période du 1er janvier au 31 décembre 2016. Par la présente requête, la société demande au tribunal la décharge en droits et pénalités des suppléments d'impôt sur les sociétés et des rappels de taxe sur la valeur ajoutée qui lui ont été assignés respectivement au titre de ses exercices clos les 31 décembre 2015 et 2016 et de la période du                 1er janvier 2015 au 31 décembre 2016.",P.M.,SA,P.M.,société,P.M.,Satisfaction partielle,34,Tribunal Administratif de Montpellier
../data/raw/DTA/2022/11/TA34/DTA_2026732_20221121.xml,../data/process/DTA/2022/11/DTA_2026732_20221121.xml,False,TA,2022,11,2026732,40%,Plein contentieux,True,"Vu la procédure suivante :Par ordonnance n° 462171 du 4 avril 2022, le président de la section du contentieux du Conseil d'Etat a, en application de l'article R. 351-8 du code de justice administrative, transmis au tribunal administratif de Montpellier la requête présentée par les époux D C.Par requête, enregistrée le 24 décembre 2020, M. et Mme A B et E D C, représentés par Me Cavarie, doivent être regardés comme demandant au tribunal :",True," M. et Mme D C ont fait l'objet d'un examen de situation fiscale personnelle ayant porté sur leurs revenus perçus au titre des années 2015, 2016 et 2017.",P.P.,Mme A,P.P.,Mme D,P.P.,Rejet,34,Tribunal Administratif de Montpellier
../data/raw/DTA/2022/11/TA34/DTA_2005507_20221107.xml,../data/process/DTA/2022/11/DTA_2005507_20221107.xml,False,TA,2022,11,2005507,40%,Plein contentieux,True,"Vu la procédure suivante :Par requête, enregistrée le 2 décembre 2020, la SARL Globeliner, représentée par      Me Ciaudo, avocat, demande au tribunal :",True," La SARL Globeliner, qui exerce une activité de courtage en produits pharmaceutiques et médicaments, demande la décharge des cotisations supplémentaires à        l'impôt sur les sociétés et des pénalités y afférentes auxquelles elle a été assujettie au titre de l'exercice clos le 31 décembre 2016 à l'issue d'une vérification de comptabilité ayant donné lieu à proposition de rectification le 6 août 2019. Le service a considéré que le montant des commissions versées en 2016 par la requérante à la société New Pharmaceutical Technology, qui siège aux Emirats Arabes Unis, était anormal et exagéré.",P.M.,SA,P.M.,société,P.M.,Rejet,34,Tribunal Administratif de Montpellier
../data/raw/DTA/2022/11/TA33/DTA_2101178_20221117.xml,../data/process/DTA/2022/11/DTA_2101178_20221117.xml,False,TA,2022,11,2101178,40%,Plein contentieux,True,"Vu la procédure suivante :Par une ordonnance n° 2021842 du 2 mars 2021, le président du tribunal administratif de Paris a transmis au tribunal, en application de l'article R. 351-3 du code de justice administrative, la requête de M. A B, qui y a été enregistrée le 23 décembre 2020.Par cette requête enregistrée le 2 mars 2021, M. A B, représenté par Mes Adrian et Biard, demande au tribunal :",True, M. B exerçait à Paris une activité libérale de création publicitaire.,P.P.,M. A,P.P.,M. B,P.P.,Rejet,33,Tribunal Administratif de Bordeaux
../data/raw/DTA/2022/11/TA33/DTA_2004952_20221103.xml,../data/process/DTA/2022/11/DTA_2004952_20221103.xml,False,TA,2022,11,2004952,40%,Plein contentieux,True,"Vu la procédure suivante :Par une requête et des mémoires, enregistrés le 30 octobre 2020, le 14 août 2021 et le 16 décembre 2021, la SCI Château de Fleurac en Périgord, représentée par Me Lancian, demande au tribunal le remboursement d'un crédit de TVA d'un montant de 1 251 358 euros. ",True," Le 17 octobre 2008, la société civile immobilière (SCI) Château de Fleurac en Périgord, créée le 15 octobre 2008, et dont les associés sont M. A et son fils, a acquis un domaine appelé château de Fleurac (Dordogne), ensemble comportant un château, une maison de gardien, deux gîtes, deux salles, une piscine, un terrain de tennis, un parc ainsi que des terres, près et bois, pour une somme de 3 720 000 euros, puis l'a donné à bail, le 4 décembre 2008 à la société de gestion du château, société à responsabilité limitée composée des mêmes associés, pour un loyer annuel de 84 000 euros, le contrat précisant que les lieux ne pourront être utilisés qu'à usage de chambre d'hôtes, gîtes ruraux et organisation d'événements.",P.M.,SC,P.M.,société,P.M.,Rejet,33,Tribunal Administratif de Bordeaux
../data/raw/DTA/2022/11/TA33/DTA_2102352_20221103.xml,../data/process/DTA/2022/11/DTA_2102352_20221103.xml,False,TA,2022,11,2102352,40%,Plein contentieux,True,"Vu la procédure suivante :Par une requête enregistrée le 11 mai 2021, la SCI Château de Fleurac en Périgord, représentée par Me Lancian, demande au tribunal de prononcer la décharge du rappel de TVA et des pénalités afférentes mis à sa charge, soit la somme de 1 683 784,34 euros.",True," Le 17 octobre 2008, la société civile immobilière (SCI) Château de Fleurac en Périgord, créée le 15 octobre 2008, et dont les associés sont M. A et son fils, a acquis un domaine appelé château de Fleurac (Dordogne), ensemble comportant un château, une maison de gardien, deux gîtes, deux salles, une piscine, un terrain de tennis, un parc ainsi que des terres, près et bois, pour une somme de 3 720 000 euros, puis l'a donné à bail, le 4 décembre 2008 à la Société de gestion du château, société à responsabilité limitée composée des mêmes associés, pour un loyer annuel de 84 000 euros, le contrat précisant que les lieux ne pourront être utilisés qu'à usage de chambre d'hôtes, gîtes ruraux et organisation d'événements.",P.M.,SC,P.M.,société,P.M.,Rejet,33,Tribunal Administratif de Bordeaux
